"PC_1","PC_2","PC_3","PC_4","PC_5","CellType"
-19.4212555356751,15.0304209271186,-15.0587853750039,-4.98810300107601,-0.736124332442137,"ductal"
-21.8389104526355,15.2501663394173,-15.069180344742,-4.92577625218235,-0.419020042064761,"ductal"
-26.4236890631873,17.7469068261852,-16.9826671970745,-3.80174926971397,-1.30146170365129,"ductal"
-21.2948654884547,16.5163968678494,-12.4116807547748,-4.05305180017017,0.30015006356209,"ductal"
-15.5585795677965,14.5720130212546,-13.0409110329695,-4.00779317312861,-1.03088420290759,"ductal"
-21.4794827740296,16.0357268165358,-13.8703798992598,-5.15061998536679,0.107492449633151,"ductal"
-28.6540250178622,19.540282721592,-16.2476680273256,-5.43570431980694,-1.52849319919029,"ductal"
-21.0266882778683,16.9819440631698,-16.5988285534316,-4.66609253796932,-2.17150345637015,"ductal"
-27.7219326294583,11.2735736679504,-18.1099869462203,-6.18808140042515,0.250652288499229,"ductal"
-18.2173344289351,15.9274330580496,-14.5592505838796,-5.54892483814489,-2.88594945496833,"ductal"
-27.9186173385212,13.6010608959657,-5.17340261797169,-1.39049855249888,-1.37017755156249,"ductal"
-25.3223626386826,14.3479837677214,-16.5187061140327,-6.27750634093895,0.317378730507882,"ductal"
-12.7149556672861,8.79538924640484,-10.3890061346969,-2.80134774936485,-1.22643394761492,"ductal"
-21.4379775480541,18.1141669323375,-3.03024274441814,-0.165044510521877,-1.3730619575988,"ductal"
-14.5641679847205,13.4253151465397,-10.706127814598,-4.36110768502122,-2.06804446091015,"ductal"
-23.4854903475866,16.6654329176771,-15.5140839868786,-4.58911502539433,-0.76901881752907,"ductal"
-20.4515530567837,13.0628736896023,-14.9465193203771,-5.29802387459791,-0.676694787011842,"ductal"
-31.5675834443249,19.5716894825539,-3.23708332990164,0.742353237604279,0.576868171786479,"ductal"
-26.9364043674397,18.3621035860384,-13.1015152330753,-4.45215810962644,-0.873772720760348,"ductal"
-25.8580808996754,17.5863363046754,-16.356880739431,-6.38987838257413,-0.322477334516137,"ductal"
-25.0544114171033,11.4940179713084,-17.774536827417,-6.34630881178838,0.255788754667115,"ductal"
-22.9915198323311,9.51714022012922,-14.0732962187882,-3.87283608040056,-0.151088420903808,"ductal"
-18.4599192647415,15.0482200396902,-13.4238891422242,-4.68418906081729,-1.3922633231063,"ductal"
-26.1602041584801,17.700144224975,-17.5226474730071,-5.86268235969227,-1.08761166500017,"ductal"
-25.2721248522874,19.5062012794305,-14.981832158882,-6.69285091867602,-1.24376134587054,"ductal"
-24.8278388063437,15.2669812215893,-13.2550944716083,-4.75209429276072,-0.407142836456238,"ductal"
-28.2847770499827,17.9549834478169,-18.0912719645038,-4.84342178546309,-1.17042565425786,"ductal"
-24.3409444268607,17.5004158094742,-17.3982312750407,-6.72997208741512,-0.629243977706379,"ductal"
-15.6276219243783,15.3666278714911,-10.2791393966251,-3.26184335071089,-1.07420747840023,"ductal"
-21.6442074353709,14.0754760409793,-16.8838911812293,-5.7761179292084,0.296855268190782,"ductal"
-24.8905122587125,18.6552902374222,-14.1734273201448,-5.06683264241403,-0.89266552818181,"ductal"
-27.056329885752,18.7623091886901,-16.7183421972722,-5.92029001945365,-0.367239562682314,"ductal"
-25.199525396552,20.3830893752158,-12.3240763326137,-5.41280378726044,-1.22573518375603,"ductal"
-27.7849944099841,19.6696643150061,-17.286687384103,-4.37734736849902,-2.25559425889611,"ductal"
-28.5915984351341,19.4094653773969,-15.4538970884257,-3.99291355107851,-0.657199275930036,"ductal"
-23.2243789857369,18.2621284012263,-17.4148056940258,-4.96540770480352,-0.329464464063931,"ductal"
-24.3667189814248,13.6349849424419,-14.9846824091652,-4.45935076437075,-0.274416720619874,"ductal"
-25.7978001769815,18.0060406571987,-18.5109706566938,-6.68897039172227,-0.534047732664256,"ductal"
-21.4941429167978,15.0910547247089,-14.3137512811448,-5.16335547828032,0.768772579589779,"ductal"
-28.6448694779827,12.4918540305363,-19.4769080318667,-5.87384259204204,0.769798269493843,"ductal"
-19.587897465023,14.3950599221503,-11.6641466715153,-5.56433064038832,-0.503262306819928,"ductal"
-17.4657309471399,12.8358122959468,-10.110855413758,-3.45445908012866,-2.67094367727931,"ductal"
-22.2739204839036,15.3043380802393,-14.383470717226,-5.10558772970917,-1.92918281104603,"ductal"
-18.8185234233575,14.7089470951439,-13.873691689463,-4.00654343176319,-1.43433305623681,"ductal"
-23.7180744894708,14.7609181372085,-17.511521577313,-3.75860997485455,0.00305174604523163,"ductal"
-18.1206722289723,3.5761546533296,-10.6296882213342,-3.03259540610909,-1.49208008851198,"ductal"
-27.1243085905802,15.3770009739878,-17.9259074508087,-5.11896212957548,-0.399096539605362,"ductal"
-12.1914641214493,13.5549289698791,0.668940643909807,-2.54295450912615,-0.210291225660276,"ductal"
10.2629154768164,-2.39326938418495,-1.77812569297052,-1.14228573768133,4.0360850671443,"beta"
1.96378659946899,3.09547866640698,9.8584539232432,0.530045673568273,7.24179078022509,"beta"
10.9907494920275,-2.82682898894106,-2.97363632470616,-1.74857493656626,6.22708737082424,"beta"
7.50643135378416,-1.60606020581014,-1.96855028221629,-1.69047923058102,7.42947193500238,"beta"
11.6695443562975,-2.25428267937905,-3.32588097537687,-1.65686865047041,6.28976503680735,"beta"
7.98145052010757,-1.42815768311301,-1.21692270990102,-0.120701426867274,4.43614630251307,"beta"
7.55114508174608,-1.02134564803307,-1.21764866450372,-1.24140317174693,2.78511652945448,"beta"
11.054505723227,-2.75486582412633,-2.71537652007886,-1.9039007486178,6.76867941299299,"beta"
9.89940682829306,-1.34495084564573,-1.5958006328183,-0.965267752944157,5.76042543332533,"beta"
11.0678101396429,-2.905577893617,-2.86584655075162,-1.8323662371557,7.26603080351176,"beta"
10.1666729459949,-1.4250486419802,-2.6072824091535,-1.83724777216583,5.97304109762293,"beta"
10.7856827168899,-2.86779291141509,-2.28658248624332,-1.03321547802124,4.1785802073101,"beta"
7.02440386053471,-0.957569848929718,0.562181331292824,-1.14841066331367,3.54126450311671,"beta"
8.66491492152351,-2.3174464893705,-1.7708844198647,-2.19181536527513,5.85278905883258,"beta"
7.05000603847171,-2.51909141673311,-1.4877665911814,-0.948432775786203,2.67469604840408,"beta"
9.74976063156484,-0.91237118282967,-1.83332398348167,-1.12863416563638,4.9484356801919,"beta"
10.9585412662876,-2.22611810329246,-2.58393356436067,-1.31469994631287,7.20163726407348,"beta"
9.10910847100362,-1.26138732171742,-1.52870717207483,-1.12057167307138,5.7129980217773,"beta"
10.8615265091974,-2.79849230072725,-1.86176079316982,-2.02800414718224,5.0661032331996,"beta"
9.7397130906399,-1.53124732965737,-3.02326920516963,-1.62647468572204,7.87767593693783,"beta"
11.0995669434319,-2.06351835722424,-2.71137083660298,-1.52144150945753,5.11398088333678,"beta"
9.82881573785865,-1.96519655929829,-2.28502954385913,-1.53183644216817,6.15939832592719,"beta"
10.2433397761774,-2.95936498478267,-1.9976023971873,-0.883012047229968,5.40570345396776,"beta"
11.9316525122669,-2.30547431497799,-2.73156376263339,-2.07568344527553,7.29787554829811,"beta"
9.50748782948552,-1.52325739143267,-1.6491630734625,-1.83439693255613,6.80223269494088,"beta"
10.7107289485357,-1.79832891438956,-1.08734018206415,-0.574189606224929,5.22951950953222,"beta"
10.2953719714321,-2.14525673075042,-2.45504893370687,-1.60039363169095,4.08763739173803,"beta"
10.0879296251549,-1.74471622262338,-1.88417858000244,-2.19141236259158,6.64550418041698,"beta"
11.7915659598019,-2.49271506495823,-3.30641013469159,-1.57738009136884,6.79783932692665,"beta"
11.9415910824786,-2.07119857623007,-2.47080007811746,-1.96693646243515,5.88657830119725,"beta"
10.9690517347925,-2.56003668211601,-2.55587265467759,-0.953030070874738,7.13658235538115,"beta"
11.1250072827055,-2.04084889296803,-2.12009670109524,-1.9791554932991,6.48960834279833,"beta"
11.3859186619431,-2.98042469031755,-2.63555061085435,-1.62232150676226,5.60035486855418,"beta"
7.38128049834785,-1.23933524799251,-1.77182667438941,-1.18091268960854,6.81249128893573,"beta"
10.8087510251629,-2.10033375822719,-1.82471264879838,-1.32864233052823,4.65763455769001,"beta"
10.7697029694712,-2.61106137085715,-1.82098398028371,-1.37913602505779,6.42607065241674,"beta"
11.8974755784667,-2.22012574247551,-3.07487821028551,-1.32161112631814,6.11378700226654,"beta"
7.84965881522454,-2.30727569589005,-2.34687094154595,-1.76681313509197,6.78701071380957,"beta"
10.952419075433,-2.29794055085273,-2.3404761968133,-1.87853329681723,5.68794871180175,"beta"
11.535457283945,-1.96237922569114,-1.9605063414016,-1.27528473430848,4.20415951863634,"beta"
9.74158349872481,-1.69919529230109,-2.2584433879854,-1.42881278942093,4.79626142162179,"beta"
9.68537402619305,-1.47579935782619,-1.09082719978407,-1.54057432287401,5.6259955175456,"beta"
10.934021343924,-1.95499042435568,-1.63443198682435,-0.958106790384953,4.9928940402897,"beta"
10.7244348876541,-2.14449680676782,-1.75266266972828,-1.46267543426013,4.87114850961274,"beta"
-6.53565222166259,2.12091000807787,8.05146474711911,0.850393524325102,1.36599113673789,"beta"
10.3558083640545,-2.54327562154993,-2.33169198674561,-1.77377157195751,6.18929819301569,"beta"
11.3718382495799,-3.66958528331654,-2.29631046927075,-1.41601713450866,6.00200552950144,"beta"
12.0486917838261,-2.3749250067235,-2.89357869353266,-2.02992487502066,6.35033605724759,"beta"
12.0319183739569,-2.56121013345991,-3.92273058601284,-1.59027081051273,7.04808824167894,"beta"
9.4462079446345,-2.4158910289839,-1.29216759706107,-1.54233528592536,5.33481708580442,"beta"
11.2809967887322,-2.31882883792727,-2.38196782124061,-1.94078485500716,4.36568513111833,"beta"
11.9060867438316,-3.31729625908289,-2.68725371518464,-2.28582565109337,6.90693416986765,"beta"
11.3018245473716,-2.12839643030654,-1.83661603528489,-1.14161693123563,4.71760617204678,"beta"
10.3303074199448,-1.33618529790681,-1.24814631010044,-1.04072942791647,6.03798172086064,"beta"
9.3402497865517,-1.78635457695063,-1.95709141832828,-2.06129132061914,6.90342807650438,"beta"
12.1574061780775,-1.54786384096899,-2.47261902755007,-2.11075120784733,6.85178020433593,"beta"
9.9561048714245,-2.52600375716936,-1.19049130315962,-1.26105583389969,5.22394508582179,"beta"
11.0642259155043,-2.24133350981294,-2.93157071286145,-2.42008721701962,7.11247279225564,"beta"
9.00003038389351,-1.64057872082131,-1.21971170340903,-1.84987602153773,4.26182654797085,"beta"
10.5371157001763,-2.92584955057701,-3.4020464192971,-2.17391337669405,9.29934759095446,"beta"
7.4505955255694,-0.752984812517469,-0.929820650470297,-1.03703785890376,4.25009401979731,"beta"
4.8372766829499,0.0864356665663452,0.59846022238718,-1.68877125675547,1.71021226446126,"beta"
11.3226311985666,-2.63591840469194,-2.72150782361632,-1.52232462696008,5.73580743270563,"beta"
9.5719440367593,-2.1671378426792,-1.72972027381802,-1.13449287504404,4.86936388916223,"beta"
9.74079001168898,-2.21738852151944,-1.42137849067257,-0.803426355757734,5.60405897439454,"beta"
11.9732358733255,-2.35977097969975,-2.03299040437143,-1.76158908773788,7.1604102597926,"beta"
6.42116484396893,-1.96999385263711,0.862539300553431,-0.685013604763918,3.721368275014,"beta"
7.57494489384929,-0.639293417710992,0.619261840128193,-1.18214622919851,2.64893169360799,"beta"
7.716247152358,-1.95059441814316,-2.92472857125191,-1.1040660564876,3.89197060547678,"beta"
4.73132949477341,-1.28105583772027,-0.531894999115563,0.341066046841637,2.17809524843645,"beta"
9.29548485844191,-1.28745318522142,-1.77978531368825,-1.21148043207813,6.28920423461762,"beta"
11.0989820716767,-2.42924232010784,-1.60571773551538,-2.07289054580919,6.42260974042176,"beta"
9.87242686005101,-1.01903114612643,-0.308661130299019,-1.54299300805262,6.54645414130347,"beta"
11.7551128294207,-2.61158619336142,-2.47795403701037,-2.2949817070328,5.94448989003936,"beta"
9.57233774972739,-2.13174123223879,-2.64709520835844,-2.04497640505592,5.62732516664754,"beta"
10.1405188819858,-2.15865890920423,-1.27772824595269,-0.762071030714869,2.54717831086421,"beta"
10.7728768402597,-1.87791175103417,-2.50202155254064,-2.34544872403924,4.06204809805284,"beta"
10.4403553536102,-1.99358352462001,-2.38909147741107,-1.05658083606624,7.09081801039294,"beta"
10.2025214006238,-1.90163489575243,-1.09369661384801,-1.81472160911702,5.78591917202677,"beta"
9.1282802188872,-1.25012108137874,-1.28155125287406,-2.12618811480589,6.19373560403332,"beta"
9.04546354070564,-1.5732803837781,-0.253663459896006,-1.25016247096961,4.2892204325255,"beta"
9.45333970233532,-1.17323154301485,-2.1563466202638,-0.929721195143768,5.71947019261198,"beta"
10.8234347901318,-2.18274376117477,-1.6612026359952,-1.21444739626316,5.44175261599106,"beta"
11.4276420878199,-1.66858053102979,-2.43320928535795,-1.60353356326486,6.7619971199081,"beta"
12.3673979609341,-2.4182412522247,-2.82338228707541,-1.63493193696674,6.08202968860157,"beta"
11.0023437911636,-2.09125797279631,-3.31441073291494,-1.71357891600265,7.11661015001968,"beta"
6.99940789489998,-2.34300270100224,-1.37118789068808,-1.56565958315611,6.23118917986908,"beta"
10.6711198820504,-2.29369744398792,-2.6296603543766,-2.045164786345,8.6440266783723,"beta"
6.6246185421812,-1.39550165084523,0.108963345143147,-0.229834085759834,1.19557054192791,"beta"
10.1107260277009,-0.914564980212119,-1.85819293380708,-1.5852307842265,5.95482915830035,"beta"
11.2595279075737,-2.68110157098465,-2.07746715739117,-1.15814018482362,6.14368169191271,"beta"
12.1865895142806,-2.62989980848347,-3.34674899388883,-1.88205098820899,7.10262339671611,"beta"
10.2240707299342,-2.01923391722769,-2.14809862896788,-1.24932191256414,5.42775845543783,"beta"
11.4072101172145,-3.31259876986115,-2.47095482253874,-1.51882669395239,7.11477825587902,"beta"
10.627608546502,-3.34797145254209,-2.31710628749452,-1.05176223521989,5.68828853975003,"beta"
11.9464877156852,-2.69137178796063,-2.6500750253919,-0.842625841039844,6.16167190821093,"beta"
9.55781585856745,-2.06528370927258,-2.57052957265494,-1.54098874166993,5.25275395820938,"beta"
10.2133895872104,-2.78465900814661,-2.31944622237429,-1.21755994809568,6.27632656083991,"beta"
9.673043996213,-0.22733112114757,-0.553328902452768,-1.01001333808051,4.63203391922412,"beta"
10.2480411935285,-2.09013951398087,-2.39929525563114,-1.56717214392025,5.4376312448724,"beta"
11.5268910522595,-2.50996807965356,-3.08050267461589,-1.85621939171779,7.14546915114032,"beta"
10.6227204804218,-0.766998174599296,-1.9810796522005,-1.04346290099907,5.11729658558515,"beta"
12.3262716029393,-2.6034224029763,-3.39860176411027,-1.44042443263835,5.74964379757662,"beta"
12.9805067170683,-2.43011165946117,-1.38144874851141,-1.37132589851897,6.18028483266722,"beta"
8.63132746282738,-2.00617712608436,-1.00154778944052,-1.25344782986415,4.30526307945376,"beta"
9.70657964481877,-2.15247673600433,-1.40499336080193,-1.73235063043091,5.39590193236832,"beta"
12.5771737365326,-2.47337239456049,-2.7486562998293,-1.92837173154216,5.70443576287374,"beta"
9.69554782039813,-2.18541369510385,-1.97519630299242,-0.92003613403251,4.2730105333156,"beta"
12.9191348684849,-2.30534650363578,-2.5926042119128,-1.61546779672297,5.0429622168512,"beta"
8.89575217607214,-2.25816705119359,-1.63955956120558,-0.863172794822606,6.2055562150825,"beta"
11.7901029450817,-2.44840160320229,-2.36134040285506,-1.43109919944468,6.76295424821234,"beta"
11.7520793692137,-2.48405899790511,-2.5529944059133,-1.53267161211174,6.87813177864862,"beta"
11.2358639422856,-1.95644323580154,-2.16869837888084,-1.97712772429847,7.71493211920299,"beta"
8.78449944789553,-1.85168016971074,-1.2268220885735,-0.217200785577571,3.40525160901768,"beta"
11.0455719500067,-1.82046450337094,-2.60030637326665,-1.32138402399523,4.73129339972186,"beta"
11.1455760036003,-1.83820749403671,0.0920426444308251,-0.236976883077447,-3.7564400127533,"alpha"
11.3298109497946,-1.83351198676339,0.392329203952903,-0.026366502473332,-3.41361294339122,"alpha"
7.98816935690173,-1.00936961624213,0.205675040516581,-0.484801422858977,1.22322022873491,"alpha"
10.8551439451803,-2.60505763092692,-0.175368941297532,-0.372911015428955,-3.42560833525725,"alpha"
10.4136991301518,-0.792489298469666,1.66408660384729,0.0864201608291223,-3.1159344134687,"alpha"
8.23449754849425,-0.663796036380722,0.140242516082361,-0.181871775681395,-3.23979613815132,"alpha"
9.49184048890872,-2.19924073505842,-0.285129638824854,-0.132144667335207,-2.23304443006815,"alpha"
8.85082035496052,-1.00486662188594,0.293864686637715,0.234157743382084,-3.59287347203323,"alpha"
7.47415698087867,0.033238652220153,2.25887153196364,0.628428304844217,-3.56456255079349,"alpha"
10.406510120405,-2.05347188285524,-0.0958172660617687,-0.244018237041532,-3.53100666035353,"alpha"
11.5669786617601,-1.44970360663533,1.09237904492797,0.456576612097382,-3.19572628735796,"alpha"
10.4185083211991,-1.79089137304753,0.47187793443804,0.571494424299159,-3.61601420725467,"alpha"
9.46930942960906,-1.18724150555927,0.472574230943479,-0.302567165194326,-3.78363186317086,"alpha"
9.57279131727553,-0.91595873452773,0.11518971180801,-0.237620249003148,-4.58577029915509,"alpha"
8.94381463445189,-0.518588892959015,0.580673738313683,-0.152177225249344,-3.30744600873879,"alpha"
9.53433141594075,-1.63407335923001,-1.09996477815008,-0.290970030211633,-3.73045708460367,"alpha"
10.6678385260893,-1.34179356649255,-0.614900036383541,-0.305178597727541,-3.41718531698828,"alpha"
9.11135849987902,-2.05234912350893,-0.485628560022972,0.348950296607577,-3.25791288002048,"alpha"
8.08466981852991,-0.826139505961689,-0.344257181567104,-0.292764833912435,-2.23556003583729,"alpha"
10.1329919339085,-1.5406456628767,0.631390389326917,0.477927070728224,-3.98472928592501,"alpha"
11.247037312402,-2.17042934013787,0.270909027961946,0.93723000994643,-3.33061883646082,"alpha"
10.5918234213987,-1.99356189263766,-0.150906532675783,-0.324050840021402,-3.42264717291213,"alpha"
3.36853288248693,-6.13707107844251,2.10874250235852,-0.112128653423039,-8.995220651931,"alpha"
11.470667119269,-1.11577373113157,-0.393669137689408,0.255325044963079,-2.54311398263695,"alpha"
9.20888881510224,-1.78567632456013,0.19528994527599,0.221589762531346,-2.84564246876933,"alpha"
9.14949669056812,-1.42443769053075,0.0469388340722782,-0.117576406340285,-3.9460312990124,"alpha"
9.77145779777172,-1.14098436680676,0.211969977593069,0.20020953949876,-3.73667665125539,"alpha"
11.0436730691634,-0.88183961275921,0.637950096558643,-0.0108823017673337,-3.56900127916423,"alpha"
9.72143437354258,-1.68867239500961,-0.611000926038946,-0.390005096355679,-2.91613392264579,"alpha"
10.3125280367687,-0.537037591126312,0.107106623287502,-0.399449426199364,-4.00495284231594,"alpha"
8.05133010217918,-1.3720358108444,-0.432779738259529,-1.21680416624658,2.10316510929985,"alpha"
10.5351210900413,-1.99287455924659,0.252397352915464,0.329765941685695,-3.59048047893893,"alpha"
10.6100248576726,-0.895878545821715,0.628945828672997,0.0483659890503513,-3.56989245602113,"alpha"
9.37807701440492,-1.3057241463692,1.50559428440592,-0.194113998058854,-2.47188135778967,"alpha"
10.7790252581202,-1.4022466848548,0.95313367203978,0.110888943627307,-3.58247883203273,"alpha"
6.19011886034059,1.28261923015594,3.38451893327003,1.08045559012495,-3.30334785877716,"alpha"
-42.6098375552274,-53.4032340447483,5.31245765514465,-8.51481446501028,-4.57839408973168,"alpha"
10.085942456068,-1.50595501009992,0.416976173550109,0.0186947062052326,-3.87985267035498,"alpha"
9.03469748244043,-1.80535984618153,0.0392720910987181,-0.700173545191695,-2.76291880131763,"alpha"
10.4485429187246,-1.17206437912586,-0.237967556015892,-0.85118839854627,-2.87084475036636,"alpha"
10.329032002252,-1.89055465681633,0.404584931157768,-0.215145276136344,-4.37419417724408,"alpha"
9.42839777301036,-1.58816065604414,0.605514356469352,-0.303698197838525,-3.70249566335652,"alpha"
10.0078048292262,-1.80932562533887,0.837775505705654,0.0794398170043163,-3.00846518226074,"alpha"
7.62733927762974,-0.883165440178618,0.726807812849126,-0.538296069804263,-3.21212872631967,"alpha"
8.53195420065754,0.0780203637895165,1.71675315747535,0.107913270323853,-2.43557862400939,"alpha"
9.160601608568,-1.63145677343925,0.307271793307691,0.202010971707778,-4.0833417309256,"alpha"
9.67905792495948,-1.3252640605178,0.253788272117745,-0.402374950565527,-2.65350978371422,"alpha"
7.38188393337773,-0.952778801865625,1.90489034195266,-0.0527122491468712,-3.35635078921867,"alpha"
9.87913328168976,-1.47550172073015,0.68115057145525,0.19805572858357,-4.01031171096273,"alpha"
10.0578145746917,-1.5616877714901,0.417619152841492,-0.484170852779072,-2.74745568431034,"alpha"
10.9456298158133,-2.39933347851535,0.53760459209691,-0.010316554810077,-3.18061115589582,"alpha"
10.0116812011423,-0.899357565720262,0.888155222724305,0.324157400681533,-2.84373223494041,"alpha"
5.94484075751673,-0.67985520615001,0.0181358418185087,-0.304490632777125,-1.93960882085379,"alpha"
9.94223605739722,-1.21474670257997,0.997043534072454,0.0438446516792438,-4.48334810168976,"alpha"
10.7718524390668,-1.2673945213808,-0.632069946171106,-0.285255885662471,-2.81118535711455,"alpha"
10.3039879676194,-1.21184818010779,0.283241467381076,0.152969075446431,-3.91599581132769,"alpha"
