"","PC_1","PC_2","PC_3","PC_4","PC_5","CellType"
"D10631_85",-11.8228528060404,4.65066274594694,2.20303880496132,12.3685852065499,-7.44842123098247,"ductal"
"D10631_88",-78.0019524456655,-6.49452751285459,5.42097341418709,0.610054924810714,-24.0516648421516,"alpha"
"D10631_90",2.77044539689295,5.58040375778236,-0.548409651889564,11.8237358553901,-0.463155049839168,"ductal"
"D10631_91",3.03675003570662,11.7554683091699,-3.86133039499743,-3.0896130859493,-3.1351637290135,"acinar"
"D10631_92",-0.502840607753253,4.10000703843817,0.192437237073613,9.73395178194957,-2.52189948022604,"ductal"
"D10631_95",-21.4223213424692,6.43714170667291,-3.22397805517689,-4.19284851271354,-12.0154251575542,"acinar"
"D10631_96",-6.24754394291727,11.0499207191518,-5.76300932192343,-10.4479848273267,-9.29799672286342,"acinar"
"D1713_1",4.56558600012909,7.20071137270705,1.0969757220474,10.2400388796306,0.724685005934901,"ductal"
"D1713_2",3.03702714461348,7.01724644883082,1.09212851320459,10.9616628177408,-0.545876465582728,"ductal"
"D1713_3",2.83836019475356,7.50000819393546,3.98590282937575,10.1845072654419,-0.89775627829263,"ductal"
"D1713_4",5.27578038798445,9.83480935223779,1.45979961725408,10.0712004587022,-0.97012963712385,"ductal"
"D1713_5",2.53715071925029,3.95386505693186,-0.686412776442674,7.13573492680313,-0.278830853166727,"ductal"
"D1713_8",7.28358415044088,9.81796717761355,-3.18734237175662,-5.40012728770635,-1.89465242431432,"acinar"
"D1713_9",5.55384116162962,-10.9821996174677,-1.42284315022823,-2.54574039204704,-0.408259709354641,"alpha"
"D1713_10",-77.1411940973112,-1.78271193686273,3.69731446166496,4.03782723710239,-19.7139493491354,"ductal"
"D1713_11",7.00191323939543,-6.68584147903634,-0.485501204658601,-2.46372899833149,1.97637598832171,"beta"
"D1713_12",4.75933804283371,3.80066901835756,1.04045041238499,8.19435306429925,0.801950428213339,"ductal"
"D1713_13",4.76505058390292,7.08175825747279,2.19619311490266,11.9683566370264,-0.0049657969990845,"ductal"
"D1713_14",7.20323859996121,6.68229933195158,1.52306286151259,11.0401388232918,2.18530543895506,"ductal"
"D1713_15",8.63582081096006,10.8786060523026,-3.55226137330973,-6.35870650930373,-1.65673270769572,"acinar"
"D1713_16",6.65367238572799,11.5215407643185,-3.28303501102189,-7.2069770760376,-1.8335296033865,"acinar"
"D1713_17",4.63643177699641,4.6138368317489,0.192266509004,8.84623698646157,-0.017574983855123,"ductal"
"D1713_18",8.08897243641882,-5.57539095455688,-0.265496492334015,-1.44540379982047,1.20800564600413,"beta"
"D1713_19",8.68625567532542,-4.56724218264718,-1.27850338611509,-0.91030538092948,3.10345127634565,"beta"
"D1713_20",3.8043523374104,12.5532574934859,-1.83556933274018,1.88111331088498,-2.88505000594435,"ductal"
"D1713_21",7.82444063093847,-9.52580676798348,-1.22298573969546,-2.54152001339487,1.88842614165176,"alpha"
"D1713_22",4.23456024562908,6.68303001359824,7.58786255811514,10.4891771943177,0.867769314198582,"ductal"
"D1713_23",4.64483398840609,5.70693629690417,47.5182573752553,-12.3894588696757,1.20845592872151,"activated_stellate"
"D1713_25",3.15020622430623,5.12096453060466,3.78119034502725,9.86674780709847,0.9288876544881,"ductal"
"D1713_26",8.07847330220561,-7.96911248735102,-1.59258459171382,-1.26765424821631,2.6512353279876,"delta"
"D1713_27",7.19575963380993,9.67560405040224,-4.49541631427696,-8.3458657098319,-1.96918316289105,"acinar"
"D1713_28",4.95142832197076,4.10619115806419,0.857154053481421,7.70396166865547,0.968039375456323,"mast"
"D1713_29",6.84210945263085,10.6986345739189,-3.08776877398388,-5.66317809174681,-1.36442602054259,"acinar"
"D1713_30",3.92283057262711,6.03854543713633,2.8722110082221,12.3940333389876,0.888178689816589,"ductal"
"D1713_31",3.40658451434557,6.75571292171027,0.462801701176468,11.5364092512313,0.573379597783819,"ductal"
"D1713_32",0.788028733114844,5.5752700112021,0.967921095403104,11.0303841196624,-2.69134041233862,"ductal"
"D1713_33",11.6490615539995,8.41802330882371,-3.35061428486652,-4.97383547125446,0.162371396079178,"acinar"
"D1713_34",6.32587369720865,5.77368730477859,60.6956165387208,-14.4470819171196,1.95300256184341,"activated_stellate"
"D1713_35",5.13495146179701,5.91531396699514,-0.147821526388498,6.72528782202968,-1.13456639777906,"ductal"
"D1713_38",6.0544682618378,6.16021081165601,62.0290155534866,-14.6906663179027,2.30671923083651,"activated_stellate"
"D1713_40",6.64286699505877,5.55068828195232,57.2332310338367,-13.4261193979797,1.65965452046046,"activated_stellate"
"D1713_41",0.506193917114892,8.0086176914729,1.62982402172243,8.68489455328842,-3.21005478083164,"ductal"
"D1713_42",-16.1580051240796,6.39190165437889,-0.476314475235967,-1.36201730893538,-10.8807774135463,"acinar"
"D1713_43",1.57860771849067,7.51647986531878,1.3686709325744,11.7469573699165,-0.972874889898109,"ductal"
"D1713_46",3.25347880202135,5.9815569337628,0.834283023325818,11.0751408779998,-1.33972771239246,"ductal"
"D1713_47",-20.250512687573,3.67642758777819,2.21498575605768,11.3498305195887,-9.50248297248859,"ductal"
"D1713_48",6.76582092203483,6.22119850221455,3.06493963757576,9.22387665376175,0.383945892492296,"ductal"
"D1713_49",1.53554076259358,4.9969888836771,0.213298924327563,11.0457662090459,-2.30475158534489,"ductal"
"D1713_50",1.88214959365771,11.7618213815801,-3.79852551092935,-7.11754780001929,-5.4280070090039,"acinar"
"D1713_51",3.77739318714217,4.57134860386853,47.4989200175351,-10.9599495399148,0.871596854613291,"alpha"
"D1713_52",-55.3811428306019,1.83723465172033,3.01334601561414,7.24706489785298,-19.8999799238896,"ductal"
"D1713_53",0.583217710238685,5.57146450178169,3.39791884699043,10.5898612583219,0.0110034274459458,"ductal"
"D1713_54",2.60057094393388,3.6872836411505,1.11640189732715,9.63741378725806,-0.416614098393391,"ductal"
"D1713_55",5.50250467489892,-0.303282404708933,1.3297275736066,3.68603912829481,0.254598077266783,"ductal"
"D1713_56",-4.20496218139765,4.54524004198709,2.16067054570731,11.0486307080364,-3.31409815216926,"ductal"
"D1713_57",3.84810775110597,6.78695095306601,0.906214389660956,10.9097820782658,-0.453727869547407,"ductal"
"D1713_58",6.48428406482055,12.1912843654487,-3.89546414261195,-4.1874023326657,-2.14776336000674,"acinar"
"D1713_59",4.69311167427758,5.87458859725903,2.42033674240683,11.0111124609714,1.09665415517464,"ductal"
"D1713_61",-2.55016047531123,9.61824582815379,-3.18553088204183,-6.4512413632092,-7.30987656795089,"acinar"
"D1713_62",-32.5092997658861,7.38030004800059,1.31643834106759,-2.15195449246821,-16.43805426702,"macrophage"
"D1713_63",6.60974356146858,14.4549145689037,-5.3691942156169,-8.68381891487651,-3.76689894536741,"acinar"
"D1713_64",4.98593466757151,4.61188282289175,1.95070298749032,9.43449207398094,0.646641637274791,"ductal"
"D1713_65",8.48632968243248,10.1783715664286,3.47075744585846,13.4090518096167,1.92875408629728,"ductal"
"D1713_66",5.46145251159902,5.04865100678735,-0.40580011564911,9.10740850151199,0.959165844955816,"ductal"
"D1713_67",5.4878362327759,6.94773030771713,-4.01802375772402,-5.57053013525001,-2.35986517839722,"acinar"
"D1713_68",7.12498544491925,9.08228721678624,-2.76751700049563,-2.52549481306796,-1.68327581773992,"acinar"
"D1713_69",7.30403940175053,13.6372105019654,-4.30732544277709,-7.99040147883008,-2.98007655279233,"acinar"
"D1713_70",10.8664861216664,10.8822934006827,-4.68378271849518,-9.71195091326056,-1.2880722796265,"acinar"
"D1713_71",8.37204388566876,7.52056068465394,-2.25493670260224,-6.82010735669033,-1.39341298481355,"acinar"
"D1713_72",5.7217749592126,13.456573656678,-2.98297266925598,-2.65431783914657,-2.73862121086763,"acinar"
"D1713_73",4.41693682494845,0.630118383688238,1.57577689437887,3.47139043707795,0.00210884198735587,"ductal"
"D1713_74",2.28396367443236,5.99008175984573,3.34254009953956,10.9538558411532,0.385804273489284,"ductal"
"D1713_75",1.38747438786525,6.84112971236093,0.356853106924042,6.24525628594011,-2.22332205457029,"ductal"
"D1713_76",3.54947396578974,5.8454254548961,54.0900219437134,-12.6784581649434,0.91362125303808,"activated_stellate"
"D1713_77",0.69193263577862,6.24009858927186,5.24807060201621,11.5457336503056,0.286169571583346,"ductal"
"D1713_79",7.27705720080641,7.47783502977053,0.812580403999496,7.93034570536388,-1.14267907145143,"ductal"
"D1713_80",6.6707491755158,9.47567206486748,-5.59039449887995,-12.706755654384,-4.06680524195081,"acinar"
"D1713_81",5.88612701872165,5.94654674286059,0.530562050757506,9.87054015217397,0.0887795191146889,"ductal"
"D1713_82",-2.57391855813225,7.14556715981418,1.10595962292271,7.46156254572463,-3.75957226943441,"ductal"
"D1713_83",4.40893331780386,7.33911805069474,2.11215349787796,12.4151873897346,0.986769969773619,"ductal"
"D1713_84",0.692751393095393,6.31804381298881,-0.287898698368807,9.42426372109068,-3.68600005202441,"ductal"
"D1713_85",0.818709290222644,9.1475612462024,2.47070961870607,11.2648833122743,-0.361531681684098,"ductal"
"D1713_86",0.100453484148877,1.04034701736626,0.272354695920259,3.16421952896894,-3.23219162269958,"ductal"
"D1713_87",2.44911459329695,3.44217388574539,0.148645607055338,6.92119185864354,-2.3580480413426,"ductal"
"D1713_88",4.71982984264107,4.28470488451432,1.45809320531021,8.85792880832931,-0.205642557423213,"ductal"
"D1713_89",9.04884481878413,9.71805317194707,-3.79617904863703,-8.68811142704986,-1.50117015214492,"acinar"
"D1713_90",4.27003430606129,-9.63922261942169,-0.842339588477513,-2.65181877115575,1.39557001121711,"alpha"
"D1713_91",-5.89587017430502,8.94293666349371,-0.87793001534113,-2.76902439079527,-6.46308334201325,"acinar"
"D1713_92",-9.44681061640371,1.60781827954742,1.56917652542233,5.84005786005469,-7.20598488770029,"ductal"
"D1713_93",-26.9954801505582,-1.33943771605299,15.8491367867929,1.75819211173661,-14.3332739788426,"endothelial"
"D1713_94",-3.61976884497806,3.74662335361014,2.17592932775279,12.360575137895,-5.11742061964627,"ductal"
"D1713_95",3.05674085568465,-4.07216265329613,-0.80708847011032,0.101729334906478,-2.11072114309255,"beta"
"D172444_1",10.1110416111206,-8.0634279895564,-0.14928657477773,-1.30539728819116,3.52322946826402,"delta"
"D172444_4",7.88535608086222,-12.8634253721103,-0.596630411092031,-3.04099674418034,1.9856787324601,"alpha"
"D172444_8",9.0805944335769,-11.3224865929278,-1.55740647683508,-2.30068127403656,3.28417608098741,"alpha"
"D172444_9",9.90660550486484,-10.7849433576607,-2.16157751620462,-2.88616418351885,2.97306687086641,"alpha"
"D172444_10",9.54661204124829,-11.0542364851011,-2.38249704825255,-2.4211918787605,2.09420388929721,"alpha"
"D172444_11",9.17129160642665,-8.83108122249534,-1.48795401700901,-1.18314223061231,4.08209384176994,"beta"
"D172444_12",7.87065892455919,-10.5509886423334,-0.49354632469737,-1.91547208331863,0.232747539353566,"alpha"
"D172444_13",2.3956265448331,-9.97170430008513,-0.219619705816658,-2.14664973209581,-0.755669816264938,"alpha"
"D172444_14",8.81032494019445,-11.5549114451948,-1.90164441299907,-1.67973741023084,2.12797562030336,"alpha"
"D172444_15",2.49214647978355,1.55528180556317,0.69348755589554,8.55820148133382,-1.58830970838294,"ductal"
"D172444_17",9.46050840279843,-11.2719631366307,-1.30067486736183,-0.738799637133117,1.91927785423391,"alpha"
"D172444_18",-98.8328226805627,-12.2927642500287,2.64787493544932,0.706797849031781,-23.3230203559581,"alpha"
"D172444_19",4.85806002388809,10.6138997662341,-2.08454590133117,-4.35074984350033,-1.92842096629487,"acinar"
"D172444_21",4.34731273383173,-10.0458710509446,-0.515520266569114,-1.80453305435323,0.527632006512108,"beta"
"D172444_22",1.22264369937316,-10.9346883924566,-0.916664533376369,-1.32222391752821,-2.64182448037451,"alpha"
"D172444_23",-35.0941800454287,-11.3133280012036,0.191879728270137,1.31889311021466,-20.4968697570242,"gamma"
"D172444_25",-13.5621833594571,-13.5081814043269,-1.4542026358334,-0.766190656257874,-8.34701864671953,"alpha"
"D172444_26",-27.57228900175,-13.5209619324955,-1.34195172441622,-0.390228929032715,-12.1534429026245,"alpha"
"D172444_28",3.7258692167699,-11.7023756148329,-1.01428498694783,-0.92682884109772,-1.08316585942271,"alpha"
"D172444_29",8.05019608460432,-11.506014128509,-1.97765685169884,-2.51890083275635,0.188992328347418,"alpha"
"D172444_30",3.97668489958427,-11.1961386612586,-2.1016898014406,-2.4866537979373,-1.2541800097479,"alpha"
"D172444_31",7.06191335489185,-12.1689291594998,-1.58725966020954,-1.86889447525568,0.764472826114272,"alpha"
"D172444_32",8.15196267622977,-10.7966967687265,-1.22306619467298,-1.9881752854681,3.05657081154776,"alpha"
"D172444_33",10.2529326952742,-11.638302984142,-1.89383085713423,-2.66378448587277,3.70961614204435,"alpha"
"D172444_34",6.62868070414974,-10.1452121582587,-1.83235929959554,-1.82084720666794,1.1307364061282,"alpha"
"D172444_35",6.37858160109028,-11.2650790048872,-1.94823791286291,-1.84708710125901,1.11502988202714,"alpha"
"D172444_36",-1.81160114344485,-12.8265173717707,-2.19885672540505,-2.55549831144086,-0.827851667007905,"alpha"
"D172444_37",2.1484870309056,-13.3378098693713,-1.0307715653921,-1.57139581092647,-1.56005051829431,"alpha"
"D172444_38",10.342306724314,-12.5395423873655,-2.03266948129988,-2.9994041241158,3.05786451270812,"alpha"
"D172444_39",-4.9648795105808,0.833595370554513,23.3119897672531,0.547981033338783,-1.98410208313248,"endothelial"
"D172444_41",-10.4113615186088,-11.5183505874091,-0.200315399597498,-0.614824655961672,-5.39751510987257,"alpha"
"D172444_42",6.14679260506554,-11.8677404084196,-2.09455015790188,-2.3357191622332,0.52076573962125,"alpha"
"D172444_43",5.3224240108475,-11.3106999106827,-1.71889919871688,-2.15765712453841,2.42554543244268,"alpha"
"D172444_46",9.29949635299432,-12.9524671526337,-0.844394732895308,-3.45450848986449,2.70114831281725,"alpha"
"D172444_47",2.48987392877453,-8.9740900560899,-0.922707908587437,-0.562770103923104,-0.0698302440529463,"beta"
"D172444_48",7.85397557589577,-9.14712535606375,-0.764249526494986,-1.53191933370625,3.26421801415458,"beta"
"D172444_49",7.80035481315044,-12.371120674928,-1.87804770230884,-2.61821432507441,1.03228122147415,"alpha"
"D172444_50",-20.249987614429,-9.8493381808582,-0.568934947253156,0.673354658455898,-11.7664499347714,"beta"
"D172444_51",9.45646336455422,-8.96940028100967,-1.22151240321981,-0.964006593557948,2.98486333571538,"beta"
"D172444_52",8.52444257469372,-9.1507412134713,-1.45380215404362,-1.98957069264026,1.68306870738027,"alpha"
"D172444_53",3.71202251662093,-10.1399301295172,-0.612884086663856,-2.02511933780507,-1.36721502862597,"alpha"
"D172444_54",3.75985804471794,-11.5639449241881,-2.00150403142615,-2.37736150684688,0.306287832174003,"alpha"
"D172444_55",9.30560247355781,-9.87739865759054,-1.68539229750913,-1.29648687690198,2.81998372192843,"beta"
"D172444_56",9.92572450459152,-11.0300784237327,-1.72720233121789,-2.3843152023653,2.37236617996041,"alpha"
"D172444_57",7.04535612564369,-10.1505860299587,-0.365830503529303,-1.30621541503211,0.124462036577602,"alpha"
"D172444_58",9.69999805218691,-10.5104042822093,-1.61588272018617,-2.71389652314836,3.11661751514364,"alpha"
"D172444_59",0.974679509579396,2.26886671711668,-0.797498279029594,5.05880193032974,-2.79085572085729,"ductal"
"D172444_60",3.02409436898668,-11.8912873916113,-1.89506934092782,-2.4361376544139,-1.10394691460743,"alpha"
"D172444_62",7.49911449291452,-5.94098380722737,-0.00921641021061502,-0.969028062694753,1.78147339402676,"alpha"
"D172444_64",9.74164719167299,-10.8083945151979,-1.33099819308635,-2.12887201876498,2.74564580868318,"alpha"
"D172444_65",7.76485109101681,-8.39054894878539,-0.112192324880113,-2.01485196844976,1.30703759119391,"beta"
"D172444_66",3.15069348637871,-12.2744875891256,-1.64905958139504,-1.54374645558047,-0.904482139460062,"alpha"
"D172444_67",9.59744011334425,-6.97273383302096,-0.84467104208538,-1.39167154334433,2.05339835699394,"beta"
"D172444_68",1.66856694102741,-9.72458107118287,-1.84688707135419,-1.23023690842612,-0.0791850831814379,"gamma"
"D172444_69",-2.95746029075417,-7.51193525089108,-0.972065815507845,-0.93444275974752,-3.71458443408926,"beta"
"D172444_71",6.83071785824336,-11.3408707783235,-2.17713678051609,-1.97784410485698,1.8418516029965,"alpha"
"D172444_72",3.35423163682797,-13.1384063570583,-1.87690617631606,-3.46950801441748,0.659561569274808,"alpha"
"D172444_73",8.96598027771456,-12.4105713709844,-1.41399736985393,-2.729010874879,3.03576494144723,"alpha"
"D172444_74",0.158427666668465,-8.03284235195332,-0.687493935180236,-0.132490197944116,-1.68636262941941,"beta"
"D172444_75",-25.9777463443969,-13.4695787464729,-1.15534100238,0.225838405215873,-14.4446092183534,"alpha"
"D172444_76",6.89785259494701,-9.7728103427949,-0.783092583408984,-1.25057830670097,2.96811579440609,"delta"
"D172444_77",5.89157580729657,-12.1585301583206,-1.87512013709156,-2.75149340465409,0.763052695534707,"alpha"
"D172444_78",8.80905913737688,-11.9922592128982,-1.5087653513252,-2.82278790511738,2.5009597909511,"alpha"
"D172444_79",10.8862682883114,-10.4976125615523,-1.71922825382634,-2.22407543380975,3.28585538372582,"alpha"
"D172444_80",8.688547118383,-9.98577377485785,-0.706201682876651,-2.14737003854763,3.97207324050014,"delta"
"D172444_81",6.31729568894121,-11.5655160937756,-1.96545089791537,-2.04696105477614,0.739346333573192,"alpha"
"D172444_83",8.83219114152984,-11.3941255041391,-1.64966308973871,-2.7112672841383,1.467077097204,"alpha"
"D172444_85",7.43884780850858,-11.335385311813,-1.87976425255394,-3.07407099996025,1.03461431550903,"alpha"
"D172444_86",4.06166149078117,-8.66835703089219,-0.753441992118541,-0.399734360614527,1.44554024431272,"beta"
"D172444_87",9.9850641796097,-11.5157840114544,-1.85482153530068,-2.60759227159053,2.05016351834145,"alpha"
"D172444_88",0.316446463073292,-11.3775895137452,-2.29606459446327,-1.5511850166809,-2.16957750473004,"alpha"
